Id,SalePrice
2516,169151.39651523106
2517,142439.47571706361
2518,158530.57325113527
2519,217063.03599768854
2520,212865.73304799924
2521,187922.67884275783
2522,230331.08627325005
2523,121810.51710501454
2524,143398.9677922333
2525,148751.88803784258
2526,140765.53725181482
2527,115886.82198493322
2528,125817.61557423299
2529,143551.56180955863
2530,135306.28904355486
2531,253524.26950677246
2532,229812.43282332527
2533,198630.6064712289
2534,250839.89794975385
2535,303058.69023220835
2536,242510.2268757695
2537,237806.99530460293
2538,179786.62438942576
2539,194789.0418490419
2540,168838.28567056675
2541,171600.47042187102
2542,159909.96249189432
2543,138102.59074287966
2544,124654.66884344228
2545,131633.2889353179
2546,140106.37126902386
2547,155493.67315354824
2548,159602.594922347
2549,165269.0192272721
2550,285639.6989207087
2551,146458.92256237063
2552,128009.28071752016
2553,83775.1590379681
2554,105356.40409650755
2555,128259.7283617782
2556,103232.81416294999
2557,110375.65144956623
2558,152612.2713709545
2559,137001.12934735525
2560,151714.28295303934
2561,131848.0668942313
2562,140844.1867762154
2563,151842.77976695626
2564,198191.8639541323
2565,141364.1064382115
2566,162360.58631830817
2567,123474.50960316794
2568,197773.05775989327
2569,191571.64909508105
2570,120240.4741783617
2571,162502.71309151998
2572,149650.9302307752
2573,219055.77284091082
2574,265016.7395574476
2575,130138.42371338328
2576,119497.83767961295
2577,164300.66794629465
2578,86137.81569440475
2579,72896.55394544167
2580,125556.7991518596
2581,108442.71711380221
2582,122882.49561755196
2583,274455.7557912464
2584,161228.44254906374
2585,181488.31245063082
2586,220015.96629392102
2587,193604.52997440225
2588,146912.09953505412
2589,156500.89176673617
2590,225804.4847255858
2591,219413.68023258622
2592,217750.16655056458
2593,284039.392055009
2594,175104.39922211884
2595,206138.3448762849
2596,312500.1825746803
2597,171872.18268520315
2598,268378.04873526876
2599,319967.306649961
2600,195015.74058861006
2601,150800.62051276962
2602,84958.22453381405
2603,93039.19634550826
2604,90679.73563357882
2605,87253.72695321673
2606,158750.98433687646
2607,193188.6126666109
2608,210097.3109192883
2609,171378.54488656213
2610,116084.34768072747
2611,133813.20458638645
2612,150588.05355545005
2613,130280.06316369356
2614,127549.97592232283
2615,158203.48246587947
2616,152030.31112291972
2617,175145.43703852448
2618,174015.66168364964
2619,201949.6723368779
2620,192046.6129873501
2621,176556.18759738427
2622,180391.42412417234
2623,242993.200006271
2624,307927.788833157
2625,301774.0054382268
2626,172810.10360847478
2627,165087.79532568113
2628,481595.35130847665
2629,479678.8682993755
2630,364057.69221553614
2631,483562.1670880341
2632,409010.9631644086
2633,317379.8490968883
2634,406832.1073217597
2635,163745.39949992677
2636,188273.51135722792
2637,189856.7158908851
2638,237942.29049528152
2639,193379.01674693747
2640,149220.06768627465
2641,111821.42802404438
2642,195811.73339692177
2643,107150.43289589263
2644,126217.29242621057
2645,108661.7225152303
2646,98678.99529286937
2647,110918.88504750197
2648,136960.71173720201
2649,142048.34414186515
2650,134349.00051732312
2651,144123.91638586056
2652,416386.50348150625
2653,246311.7715191353
2654,236605.44523239206
2655,396426.7354522274
2656,305159.91446503974
2657,355247.4628060884
2658,294563.6264586421
2659,288562.1488477051
2660,365989.01610027184
2661,356376.61288831336
2662,335156.7281609977
2663,275848.6137660794
2664,274942.90822965483
2665,327393.58429230493
2666,288549.6173636348
2667,166110.26228970801
2668,164899.81721665326
2669,156676.03085956318
2670,260187.81451207574
2671,167631.95759915526
2672,190884.63895330435
2673,217501.71789935653
2674,211505.28590496356
2675,159370.9596157621
2676,190290.66777023676
2677,201158.30874577575
2678,246691.34492215986
2679,266081.7159022062
2680,275246.64958666987
2681,418111.7765067639
2682,315119.9709660454
2683,519172.8376034567
2684,306245.0361254535
2685,348992.67816051596
2686,243793.80508073754
2687,313949.15000214113
2688,219505.17381468156
2689,206756.14563322006
2690,453037.16105373943
2691,189740.88852534388
2692,129235.37653149306
2693,190417.2550637923
2694,128316.75048964462
2695,191944.41357530755
2696,176239.35702512672
2697,184394.29706675574
2698,200308.63962348748
2699,170436.57506171704
2700,152924.6710503004
2701,154178.62746528126
2702,114587.94515540064
2703,135172.66690048383
2704,144530.5405920096
2705,117250.76811691177
2706,119271.2475207632
2707,121927.173846533
2708,131778.34921404516
2709,111190.22099578353
2710,131683.80456718418
2711,288402.2414562221
2712,369354.7380131092
2713,177431.26123292212
2714,151209.89406295994
2715,174256.14403714193
2716,159186.58071484274
2717,179823.48221819857
2718,259255.30076475377
2719,159693.471312194
2720,170365.33446669107
2721,133602.9439207382
2722,163925.1830613861
2723,147825.2648231444
2724,127262.31371623237
2725,124058.22547994785
2726,146645.7810740051
2727,191918.69623746694
2728,169230.8447858316
2729,149326.71609963145
2730,146789.8636424429
2731,134051.73884248536
2732,130283.13282608942
2733,156945.3407222721
2734,144108.76063258052
